ID,CPUmodel,GPUmodel,TotCred,RAC
185597,AMD A8-3870 APU WITH RADEON(TM) HD GRAPHICS [FAMILY 18 MODEL 1 STEPPING 0],NONE,2.658851195871e6,5602.071027
186161,AMD A10-5750M APU WITH RADEON(TM) HD GRAPHICS [FAMILY 21 MODEL 19 STEPPING 1],NONE,659058.767321,160.392976
186594,COMMON KVM PROCESSOR [FAMILY 15 MODEL 6 STEPPING 1],NONE,610265.551185,212.361555
192196,"AMD A12-9800E RADEON R7, 12 COMPUTE CORES 4C+8G [FAMILY 21 MODEL 101 STEPPING 1]",NONE,799444.475079,3.539559
192804,AMD PHENOM(TM) II X6 1045T PROCESSOR [FAMILY 16 MODEL 10 STEPPING 0],NONE,1.609289317262e6,2.762188
192806,AMD PHENOM(TM) 9650 QUAD-CORE PROCESSOR [FAMILY 16 MODEL 2 STEPPING 3],NONE,2.395097539788e6,3426.33405
193375,INTEL(R) CORE(TM) I7-3630QM CPU @ 2.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],NONE,140507.113754,58.652959
194366,INTEL(R) CORE(TM) I7-3612QM CPU @ 2.10GHZ [FAMILY 6 MODEL 58 STEPPING 9],NONE,1.127125417543e6,602.533732
197159,INTEL(R) XEON(R) CPU           L5520  @ 2.27GHZ [FAMILY 6 MODEL 26 STEPPING 5],NONE,932472.736961,1267.449509
200501,INTEL(R) CORE(TM) I5-4460 CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],NONE,145463.048382,3.438332
200733,AMD ATHLON 3000G WITH RADEON VEGA GRAPHICS [FAMILY 23 MODEL 24 STEPPING 1],NONE,6.055339237774e6,1720.617573
201475,AMD RYZEN 5 3600 6-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],NONE,833546.459749,1653.125021
